"","cnt_av","cnt_sd","diab_av","diab_sd"
"OTU_5837",0.000549443335243214,0.00200916137685384,0,0
"OTU_2319",0.000163875238042027,0.000984499574569966,0,0
"OTU_4485",0.000211689277561382,0.00118081004342155,0,0
"OTU_1575",0.00190665674439709,0.00426989136677482,0.000763994919299768,0.00262626573745499
"OTU_61",0.00833099212112898,0.038693492597206,0,0
"OTU_788",0.00124648041357213,0.00319019869086475,0.00161799244871347,0.00625526037147235
"OTU_4769",0.000264514639592814,0.00135908426873303,0.000207907926501442,0.000995468144272569
"OTU_900",0.00104705075601601,0.00270765373758003,0.000579477043999228,0.00260139458847139
"OTU_4199",0.00167218318155119,0.00517123784315958,0.000215778421129623,0.000719706550311681
"OTU_5999",0.000122657066052793,0.00110391359447513,0,0
"OTU_1479",0.000385616898255979,0.00144111443815284,0.000195254724432126,0.00125024025848462
"OTU_3507",0.000528524303371383,0.00176674694607893,0,0
"OTU_8178",0,0,0,0
"OTU_7747",9.44270937449319e-05,0.000559183534329536,0,0
"OTU_4957",0.000197139037689254,0.000932850709655382,5.07369027759174e-05,0.000324874691896751
"OTU_7255",0.000123222008856244,0.000615510173663547,7.9417299390909e-05,0.000508518834601391
"OTU_1476",0.000342770027064123,0.00196083106897572,0,0
"OTU_7592",6.61599802352914e-05,0.000479707797714637,0,0
"OTU_2393",0.000349949568991725,0.00299112112832872,0,0
"OTU_813",0.00139014062137736,0.00377425501194159,4.14821230716517e-05,0.000265615187660265
"OTU_4535",0.000700823091760523,0.00212204889068955,0,0
"OTU_819",0.000655583895907224,0.00215886635433905,0.000121577788298673,0.00058031860112345
"OTU_1238",0.000894284641922624,0.0024245603511177,9.59301628414514e-06,6.14252750790978e-05
"OTU_2143",0.000268220873497281,0.00141112974975793,0,0
"OTU_2177",0.000560334759851506,0.00392701372784172,0.000505593756250106,0.00276981584289052
"OTU_6861",0.000164246777015397,0.000848657242112262,0,0
"OTU_8514",0.000134971752375249,0.000954200796964858,9.60000153600025e-05,0.000614700025145558
"OTU_3454",0.00104193364813439,0.00285964524410809,0,0
"OTU_689",0.00198722552634135,0.00594297110068324,0.000375344063539902,0.00175345610388319
"OTU_2172",0.00373965443445376,0.0112240422952086,0.000524745659254202,0.00194932162344044
"OTU_244",0.00134648405030893,0.0037382136853106,0.000124446369214955,0.000796845562980795
"OTU_316",0.0014004865325503,0.00567672360014516,0.000413136417485804,0.00149454578987735
"OTU_1474",0.00883735073760788,0.029333979747439,0.000317669197563636,0.00203407533840556
"OTU_4203",0.000257958424713962,0.00124762230816496,0.000124446369214955,0.000796845562980795
"OTU_2717",0.000931765142873978,0.00377370177180324,0.000164026014103333,0.000622861683601767
"OTU_8134",0.000183878643083715,0.00132747887862731,0,0
"OTU_6592",0.000289677929310526,0.00130661248757021,0,0
"OTU_6436",0.00261688511170739,0.00847065201852306,9.85371503121821e-05,0.000630945615451497
"OTU_687",0.00895347439411911,0.0171906974820917,0.00503470967071439,0.0229412310738925
"OTU_1694",0.00106496244364075,0.00651288983033703,0.000608645699010047,0.0035953530737411
"OTU_281",0.00491545363053894,0.00949640383281245,0.00258215388527792,0.00844276900427414
"OTU_4376",0.000603864635073689,0.00236838623543468,0.000121448783491597,0.000438140875697553
"OTU_8482",0,0,0.000139126607000775,0.000667551365431622
"OTU_356",0.00152461406516131,0.0033126627281895,0.000295308267208925,0.00133083359126901
"OTU_4007",0.00504383301057066,0.0170801874538755,0.00215474028795578,0.0070325567069701
"OTU_2297",0.000351235269616732,0.00222221828220614,0.000258759549844636,0.00165686954527741
"OTU_5141",0.000226112226187424,0.00111322666299594,0,0
"OTU_7408",5.19927522103419e-05,0.000467934769893077,0.000374306752701767,0.00239673264045947
"OTU_5113",8.29042004656729e-05,0.000746137804191056,0,0
"OTU_5425",0.000129204298480151,0.00100778879805684,0,0
"OTU_3763",7.52578805348879e-05,0.000677320924813991,0,0
"OTU_8431",8.43387672350458e-05,0.00047791571226135,0,0
"OTU_2972",0.000103095876133963,0.00037263187319618,0,0
"OTU_4971",0.000141633626879267,0.000911761122441119,0,0
"OTU_2543",0.000208763422162139,0.00097389115498548,0,0
"OTU_1022",0.000823165063153652,0.00248995877762357,7.14115091786998e-05,0.000457256765253791
"OTU_1399",0.00286344685894748,0.0075877224282082,0.00102899987707253,0.00437850900810665
"OTU_2949",0.00176824128362662,0.0119192533461816,0.000690025466252364,0.00441831878740641
"OTU_1644",0.00260137491615822,0.00746901738043987,0.000224627988096258,0.000850734257356175
"OTU_452",0.0230967436614217,0.129951104269124,0.00633619083538249,0.0216279555273925
"OTU_5175",0,0,0.000196622574709697,0.00125899877375011
"OTU_3032",0.00129808956661197,0.00865329016953744,0,0
"OTU_5778",0.000318247256130021,0.00286422530517019,0,0
"OTU_3401",0.000114085828815153,0.000902118558350826,0,0
"OTU_2166",0.000507068732459699,0.00143745202245987,0.000188532231527441,0.00070955098886266
"OTU_3893",0.000322824466547629,0.00160907128738024,0,0
"OTU_5299",0.000511737454363318,0.00229164717218998,0.000603772282970818,0.00386602893898061
"OTU_5591",0.000130691413563989,0.000741270582326097,0.000258759549844636,0.00165686954527741
"OTU_5341",2.38398003559759e-05,0.000214558203203783,4.14821230716517e-05,0.000265615187660265
"OTU_4706",0.000193538728891788,0.000900181642654541,0,0
"OTU_3490",7.1008257144009e-05,0.000366913827162839,0,0
"OTU_2525",0.000296637120514543,0.00138020276583964,0,0
"OTU_483",0.00265629713715612,0.00651151385129075,0.000129379774922318,0.000828434772638703
"OTU_6932",4.1372456783366e-05,0.000372352111050294,0,0
"OTU_2401",8.1009413909147e-05,0.000597814511233397,0,0
"OTU_130",0.00893498403171732,0.0184505322774936,0.00151183925230805,0.00548972644375749
"OTU_2394",0.000611408570730035,0.00212700791699476,0.000126305870018943,0.000593778297093141
"OTU_5601",8.37151266327327e-05,0.000753436139694595,0.000129379774922318,0.000828434772638703
"OTU_4931",0.000435631471988404,0.00246179428089007,0,0
"OTU_7302",5.0176271373813e-05,0.000348524782635281,0,0
"OTU_8197",8.2978031773533e-05,0.000746802285961797,0,0
"OTU_6497",8.08913639137423e-05,0.000359843838072809,0,0
"OTU_2070",0.000257054650110133,0.00108464652632528,4.14821230716517e-05,0.000265615187660265
"OTU_6234",0.000150776025648384,0.000932411073623356,0,0
"OTU_8126",0.000166512200899932,0.00116038092432432,0,0
"OTU_7521",0.000123263609560614,0.00101721181710682,0,0
"OTU_1143",0.00126245429279181,0.00335493666812674,0.000205379132367909,0.000930478911095099
"OTU_680",0.00480304866348225,0.0100104562991443,0.00165537363529784,0.00688870805475326
"OTU_4889",0.000424495483677984,0.00170929492607934,9.60000153600025e-05,0.000614700025145558
"OTU_7216",5.14017778846935e-05,0.000462616000962241,0,0
"OTU_2237",0.000563160071439334,0.00193514136894149,0.000359382393538107,0.00131371825870616
"OTU_6616",0.000428887240199536,0.0015539877146189,0,0
"OTU_1010",0.000634432029212546,0.00201760202337256,0.000399882933539992,0.00185718929060813
"OTU_4878",0.000301766257910322,0.00161369176972098,0,0
"OTU_5768",0.000332089893887791,0.00298880904499012,0,0
"OTU_5949",0.000225714408094196,0.00153783979652092,8.62531832815455e-05,0.000552289848425802
"OTU_2981",0.000508957865588523,0.00306781931816139,0.000258759549844636,0.00165686954527741
"OTU_4160",0.000166586574516144,0.000752937401142938,0,0
"OTU_2431",0,0,0.000126330683196335,0.000808911059505902
"OTU_3913",0.000100516135998906,0.000904645223990158,0,0
"OTU_3031",0.00035566920082299,0.00125001911914367,0,0
"OTU_3727",0.00100826317455569,0.0037338261498521,0,0
"OTU_3225",9.89831951280471e-05,0.000890848756152424,0,0
"OTU_5305",0,0,0.000208674080717639,0.00133616606396713
"OTU_3216",0.00011142560989504,0.00100283048905536,0.000264440926288449,0.00122799548199086
"OTU_8526",0.000243401318564367,0.0011721984684772,0,0
"OTU_4015",4.14985456834665e-05,0.000373486911151199,0,0
"OTU_6027",7.17972399992188e-05,0.00064617515999297,0,0
"OTU_2863",0.000332089893887791,0.00298880904499012,0,0
"OTU_8133",0,0,0,0
"OTU_7899",5.25586963556634e-05,0.000333849628922837,0,0
"OTU_6049",9.06663852382069e-05,0.000815997467143862,0,0
"OTU_3113",0.000148796902643675,0.00133917212379307,0,0
"OTU_7402",3.28968091246537e-05,0.000296071282121884,0,0
"OTU_8754",0.000106687439405382,0.00077330326419444,0,0
"OTU_8275",3.22805046734101e-05,0.000290524542060691,0.000214234527536099,0.00137177029576137
"OTU_3914",4.56699617063716e-05,0.00030122929780773,0.000431265916407727,0.00276144924212901
"OTU_7197",0,0,8.34696322870554e-05,0.000534466425586852
"OTU_921",0.000597090658711081,0.00263622538245633,0,0
"OTU_1138",4.25243834814883e-05,0.000382719451333395,0,0
"OTU_8241",9.0125957785452e-05,0.000811133620069068,0,0
"OTU_4510",0.000689063009516276,0.00306127706575187,0,0
"OTU_3446",0.000368907476944398,0.00123211667023213,0.00010522106946695,0.000673743580192433
"OTU_2223",0.0022702263071709,0.0067380545659394,0.000367482745452911,0.00108147447689402
"OTU_7528",0.000333129024245734,0.00118071897343322,0.000157831604200425,0.00101061537028865
"OTU_2451",0.00169957312951022,0.00545963831056759,0.00018046260355229,0.000715255270890491
"OTU_7143",0.000112712377087114,0.000718894151294718,0,0
"OTU_3200",2.38398003559759e-05,0.000214558203203783,0.000252661366392669,0.0016178221190118
"OTU_8761",0.000282359053419509,0.00254123148077558,0,0
"OTU_3232",0.00010940164420878,0.000405617319794674,0.000202064311345691,0.00108387082694292
"OTU_7768",2.76158796831354e-05,0.000248542917148219,0,0
"OTU_2497",0.0009031368337127,0.00545093772630991,0,0
"OTU_8439",0.000160961359271583,0.000654405909914119,0,0
"OTU_8665",8.5724655443724e-05,0.00065073538717275,0,0
"OTU_7108",0.000184397519683185,0.000647842099728979,2.95750450501874e-05,0.000189372687784023
"OTU_1191",0.00585068427029506,0.0246174705774234,0.00010711726376805,0.000685885147880687
"OTU_1607",0.0039398368851206,0.0175566305064193,0.000579519896126346,0.00324445665566624
"OTU_1765",0.000415515268653712,0.00239003043787997,0,0
"OTU_2649",0.00100603862969042,0.00459510275569111,0.000923421458021116,0.00536063187754484
"OTU_2407",0.000200776642282563,0.000917987589529092,4.14821230716517e-05,0.000265615187660265
"OTU_3391",0.000333634126667377,0.0014371169417179,0.000335319585253488,0.00126737749954988
"OTU_505",0.000805961957882586,0.00247262165443117,3.56692023902646e-05,0.000228394334355001
"OTU_815",0.000822905851568955,0.00274773556890662,0.00105786906312711,0.00550589427512486
"OTU_5207",0.000349914493381936,0.00226646558674021,0.000124446369214955,0.000796845562980795
"OTU_2833",6.69378972989595e-05,0.000344585418113857,0.000285646036714799,0.00182902706101516
"OTU_8179",0.000314245248766961,0.00262076067539007,0,0
"OTU_8461",0.00011492297136216,0.000840283311990413,0,0
"OTU_2685",4.73804195204486e-05,0.000426423775684037,0.000349956636864215,0.00156472862647332
"OTU_7148",0,0,0,0
"OTU_8567",6.72141934868102e-05,0.000604927741381292,0,0
"OTU_6758",0.00085616305465765,0.00744825193034647,0,0
"OTU_7886",0.000132806357705956,0.0011952572193536,0,0
"OTU_6982",0.000239933399581386,0.00130100859677564,0,0
"OTU_7535",0.000115473269325653,0.000741532084675865,0,0
"OTU_5616",0.000200582898382468,0.00107832370710955,0,0
"OTU_6170",6.4969564195533e-05,0.000584726077759797,6.71789403444369e-05,0.000301875379180265
"OTU_5059",0.000165243555021593,0.00128794628792688,0,0
"OTU_7602",0,0,0.000388139324766955,0.00248530431791611
"OTU_5653",0.000296665941523689,0.00151018152498867,5.07369027759174e-05,0.000324874691896751
"OTU_4455",0.000142193216088001,0.000859371282878022,0,0
"OTU_7472",6.71516595442587e-05,0.000507217861727715,0,0
"OTU_5033",0.000148474792692071,0.00133627313422864,0,0
"OTU_4332",0.00021585638027455,0.00138422400535713,3.57057545893499e-05,0.000228628382626896
"OTU_5887",0.000454459238080562,0.00390973214492152,0,0
"OTU_4781",0,0,0.000166939264574111,0.0010689328511737
"OTU_1009",0.000182060839308217,0.000810741015729263,0.00136578678565003,0.00832712187208579
"OTU_2887",5.45600991109551e-05,0.000301898633700307,0.000332717113512682,0.00213042901374175
"OTU_6848",0.000189889749216859,0.00123803462048118,0,0
"OTU_5868",0.000144994713526645,0.000950978228174649,0,0
"OTU_570",0.00108034154289315,0.00265549301600004,0.000273661980395396,0.00125732379643506
"OTU_5214",0.000140943161721721,0.00090159627151601,3.57057545893499e-05,0.000228628382626896
"OTU_1944",0.000745503898620035,0.0019924568283023,0.00033118858802262,0.00148195380500807
"OTU_4574",5.31797502147132e-05,0.000478617751932419,0,0
"OTU_6583",5.6813985330629e-05,0.000511325867975661,0,0
"OTU_8169",0.000174480827772248,0.000906699815177513,0,0
"OTU_1107",0.000713543525253729,0.00279133247211025,4.80000076800012e-05,0.000307350012572779
"OTU_4027",0.000400789758322547,0.00139825301173399,3.57057545893499e-05,0.000228628382626896
"OTU_8083",0.00017522036760697,0.0013404342746837,0,0
"OTU_3196",0.000175602210243466,0.00111372087177526,4.21102277321116e-05,0.000269637019835301
"OTU_7931",0,0,0.000166358556756341,0.00106521450687087
"OTU_1684",0.000838469721490022,0.00413680585731668,0.00549153937576228,0.0268190492195662
"OTU_2934",0.000226544739098589,0.00170254095940549,0.00016482602450428,0.00073770153554199
"OTU_6864",5.20819499065389e-05,0.00046873754915885,0,0
"OTU_5195",0,0,0.000258759549844636,0.00165686954527741
"OTU_8353",0.000336070967434051,0.00302463870690646,0,0
"OTU_7417",0.000132806357705956,0.0011952572193536,0,0
"OTU_7386",0.000178666301537716,0.00160799671383944,3.57057545893499e-05,0.000228628382626896
"OTU_3531",0.000273401086952335,0.000914139008375354,8.61769946204011e-05,0.000551802002963011
"OTU_6706",0.000112103833548205,0.000459380894337152,0,0
"OTU_6473",0.000464132500358431,0.0034114297274329,4.31265916407727e-05,0.000276144924212901
"OTU_1784",0.00187378561501738,0.00527624057729039,0.000165670482672454,0.00074133190428739
"OTU_3745",0.00032315846269812,0.00147831527335063,0,0
"OTU_1104",0.000342778148924889,0.00145050463606622,4.31265916407727e-05,0.000276144924212901
"OTU_5327",2.7665697122311e-05,0.000248991274100799,0,0
"OTU_8180",7.14387004157375e-05,0.000642948303741638,0,0
"OTU_8419",0.000118573036585307,0.000877570705445983,0,0
"OTU_5707",0.000104295404380222,0.00069215959626769,3.56692023902646e-05,0.000228394334355001
"OTU_3469",0.000406288679578521,0.00365659811620669,0,0
"OTU_5952",0,0,0.000292143713004694,0.00187063248955398
"OTU_6546",0.000191138948256579,0.00156023917611938,0,0
"OTU_8786",5.51632757111546e-05,0.000496469481400391,0,0
"OTU_8365",0.000632807687250944,0.00405289633353507,0,0
"OTU_7100",0.000233354024649795,0.00148879325459058,0,0
"OTU_1831",0.0010761686848376,0.00394773735869128,0.000235947089651636,0.00151079852850013
"OTU_8231",0.000371535487405615,0.00200633903615281,0,0
"OTU_7960",6.65272256018053e-05,0.000598745030416248,0,0
"OTU_7776",0.000157720426124541,0.00141948383512087,0,0
"OTU_6841",0.000106314250715097,0.000797550823444416,0,0
"OTU_4423",0.000139270550547608,0.000908710020939926,0,0
"OTU_1938",0.000730966884178189,0.00466425316212602,0.000399948226665431,0.0017895576550397
"OTU_4009",0.000917075655002421,0.00325533183331298,0.000317445054212059,0.00107564715055881
"OTU_1795",0.00099310447985617,0.00271196532837215,4.80000076800012e-05,0.000307350012572779
"OTU_8105",9.0544033827251e-05,0.000814896304445259,0,0
"OTU_3663",0.000322312881081893,0.00272227463598722,0,0
"OTU_6585",5.32248398198446e-05,0.000479023558378601,0,0
"OTU_7243",0.000417510673410413,0.00265898305070419,0,0
"OTU_7510",0.000109366988795502,0.00056523668482561,0,0
"OTU_6575",0.000459712117693332,0.0018859345993403,0,0
"OTU_947",0.000777999072989415,0.0024714131193113,0.000210464837902613,0.00134763250470159
"OTU_4873",0.000184806591216798,0.000766434684276721,0,0
"OTU_5920",0.000127299101331994,0.00114569191198795,0,0
"OTU_8662",0,0,0,0
"OTU_6993",8.82539604679194e-05,0.000617322896216849,0,0
"OTU_7254",0.000107566052275032,0.000736819647593106,0,0
"OTU_5430",5.86617439639442e-05,0.000302814613680476,5.123139787943e-05,0.000328041005479344
"OTU_8474",7.3658697571786e-05,0.000387227716632559,0,0
"OTU_6478",2.76158796831354e-05,0.000248542917148219,0,0
"OTU_7945",6.36369739727958e-05,0.000572732765755162,0,0
"OTU_5403",0.00155587461411807,0.00466937103697961,0.000368313466329572,0.00235835688322779
"OTU_94",0.00539393570977784,0.0108132420407478,0.000882953265623819,0.00303794480513126
"OTU_3986",0,0,0,0
"OTU_1390",0.000432994256708354,0.00170873386559175,0,0
"OTU_4624",0.000305128220053046,0.00194153442732499,0,0
"OTU_3527",0.000235726713771001,0.00151486686840385,3.97086496954545e-05,0.000254259417300695
"OTU_7584",0.000124446042797155,0.000706527346697309,0,0
"OTU_3151",0.000846855618244645,0.00301514543048866,0.000322618345738276,0.00155923875604586
"OTU_6646",0.000503614273335642,0.00304626906168188,7.9417299390909e-05,0.000508518834601391
"OTU_298",0.00170819623804586,0.00546978222700074,0.0069220423211203,0.028858853726881
"OTU_1168",0.0072460115719073,0.0219058974090708,0.0565492173336771,0.260941851752043
"OTU_2591",0.00096508615249846,0.00868577537248614,0,0
"OTU_2705",0.00383007732084489,0.0184826088245861,0,0
"OTU_7246",0.000562510443979325,0.00448805460512276,0,0
"OTU_2635",2.14223130528296e-05,0.000192800817475466,0,0
"OTU_4442",0.00011487558399875,0.00103388025598875,0,0
"OTU_5581",0.000260172865348127,0.00221106417001445,0,0
"OTU_8186",3.28968091246537e-05,0.000296071282121884,0,0
"OTU_4413",0.000177842596356964,0.000886356113088303,0.000312927633661473,0.00148403136781067
"OTU_6010",0.000126416939738717,0.000712416968418262,0,0
"OTU_4457",0.00027600253797826,0.00150860161425606,0,0
"OTU_4724",3.47212999376926e-05,0.000312491699439234,0,0
"OTU_6743",8.48422527993701e-05,0.000763580275194331,0,0
"OTU_5585",8.37175335481909e-05,0.000621457916883962,0,0
"OTU_5781",0.000121316421824131,0.00109184779641718,0,0
"OTU_6095",0.000358490011392813,0.00322641010253531,0,0
"OTU_6662",7.48828084048464e-05,0.000673945275643618,0,0
"OTU_8161",7.09664530931261e-05,0.000638698077838135,0,0
"OTU_6215",0.000579177110447118,0.00450310831342893,0,0
"OTU_7142",0.000113123003732494,0.00101810703359244,0,0
"OTU_3899",0.000371779665235443,0.00181099747856875,4.80000076800012e-05,0.000307350012572779
"OTU_4346",0.000438708338490427,0.00209861870353298,0,0
"OTU_5639",0.000407309699354555,0.00204442260839757,0,0
"OTU_1378",0.00165339324027908,0.00549956447107882,9.40983325473048e-05,0.000423773663222361
"OTU_6471",0.000375142106882848,0.00198335794156117,0.000124661401449822,0.000589193080024973
"OTU_4466",0.000327044231427154,0.00139508471155592,0,0
"OTU_3900",0.000227035332199807,0.00135799587680014,3.02721160511841e-05,0.000193836120005717
"OTU_8790",0.000185836848640886,0.00151280256080436,0,0
"OTU_3526",0.000302431110562257,0.00224958909079576,0,0
"OTU_8242",0.000135990877502745,0.00103617643592149,0,0
"OTU_3195",1.81332770476414e-05,0.000163199493428772,0.000157298059767757,0.00100719901900009
"OTU_5961",6.8808822942513e-05,0.000619279406482617,0,0
"OTU_6548",4.76796007119518e-05,0.000429116406407566,0,0
"OTU_8530",0,0,7.9417299390909e-05,0.000508518834601391
"OTU_2722",5.95995008899397e-05,0.000536395508009458,0,0
"OTU_7859",6.53874844346588e-05,0.000429846837151094,0,0
"OTU_7272",0,0,0,0
"OTU_3260",0.000825913924909227,0.00401930768067182,0.000302676182851175,0.00136703135680127
"OTU_3948",0.000585124602284056,0.00526612142055651,0,0
"OTU_4766",9.44801218842248e-05,0.000599870687132517,3.56692023902646e-05,0.000228394334355001
"OTU_3121",0.00645816554575658,0.0133188851957225,0.000466946938751995,0.00201228044220901
"OTU_4494",0.000148255270447736,0.000948584635412929,0,0
"OTU_379",0.00307682026535636,0.0116577947091165,0.00387258395597503,0.0222466921623505
"OTU_4842",3.57597005339638e-05,0.000321837304805675,0,0
"OTU_4876",0.00038731419230421,0.00278085491390138,0,0
"OTU_7407",0.000218854730326019,0.0017892404759593,0,0
"OTU_7907",9.33378619860807e-05,0.00066844976087024,0,0
"OTU_817",0.000746912793482004,0.00263418865910057,0.000852729825148,0.0031682651561338
"OTU_2417",0.000177382385105719,0.000743203247531781,4.80000076800012e-05,0.000307350012572779
"OTU_5192",0.000354975840781325,0.00193845030155759,0,0
"OTU_6385",0.000108095350634897,0.000705023003802568,0.000431265916407727,0.00276144924212901
"OTU_8256",0.000197663958598143,0.00139337563837721,3.02721160511841e-05,0.000193836120005717
"OTU_4994",0.000111686677590908,0.000604748867712357,3.56692023902646e-05,0.000228394334355001
"OTU_4992",0.000104643908290916,0.000941795174618243,0,0
"OTU_2836",0.000363505771406099,0.00141527426799504,0,0
"OTU_3060",1.3526991149425e-05,0.000121742920344825,9.60000153600025e-05,0.000614700025145558
"OTU_6800",0,0,0.000357966994792231,0.00229210714055513
"OTU_1885",0.00217537184450812,0.0143048865274489,0.00860289527541823,0.0195183141772501
"OTU_2205",0.00378183859756807,0.013376973862089,0,0
"OTU_8583",0,0,0.000165928492286607,0.00106246075064106
"OTU_2539",0,0,0,0
"OTU_6056",0,0,0,0
"OTU_5826",1.47582023505979e-05,0.000132823821155381,0.00010711726376805,0.000685885147880687
"OTU_2001",0.00183275167887982,0.00401901331401414,0.000816729803666594,0.00220642676294252
"OTU_7030",0.000131118901957867,0.00118007011762081,0,0
"OTU_6611",5.78879577088331e-05,0.000375544511085428,0,0
"OTU_7026",1.61535570051758e-05,0.000145382013046582,0,0
"OTU_4474",8.11619468965498e-05,0.000730457522068948,0,0
"OTU_3766",0.000440902270767842,0.00219891020662363,0,0
"OTU_479",0.00639572255419129,0.0154718560100066,0.00387785349137065,0.00786505023084007
"OTU_2637",0.000452001669695778,0.00170512679378341,0.000185040921799856,0.00118484001129357
"OTU_6364",0.00102381212431979,0.00441388557164475,0.000546973923548773,0.00266171387787873
"OTU_4550",0.000250237203085557,0.00172539798213284,0,0
"OTU_7672",7.15194010679277e-05,0.000643674609611349,0,0
"OTU_4762",0.000309943706421371,0.00188018583303587,0,0
"OTU_3090",3.57597005339638e-05,0.000321837304805675,0.000119125949086364,0.000762778251902086
"OTU_4018",0.000151179321236928,0.000854819592323524,3.28457167707274e-05,0.000210315205150499
"OTU_315",0.00140902557391293,0.00439527193116427,0.000376628044783107,0.00192631779424941
"OTU_3194",0,0,0.000687034215540178,0.00372322670398488
"OTU_3363",0.000258152521082119,0.00139668773406397,0.000189226256367186,0.000947790246406152
"OTU_1723",0.00206496433859396,0.00729965119941499,0.000788883592486711,0.00285294796885653
"OTU_523",0.00141813606970827,0.00316789761353571,0.0012299223664835,0.00301703071031146
"OTU_3675",0.000190475245717426,0.00104580306635551,0.000210464837902613,0.00134763250470159
"OTU_3834",4.3149359566418e-05,0.000388344236097762,0,0
"OTU_3872",0.000121584390509609,0.00109425951458648,0.000431265916407727,0.00276144924212901
"OTU_6144",0.00014765010035179,0.000684147079831676,0,0
"OTU_2420",0.000121316421824131,0.00109184779641718,0,0
"OTU_7329",4.05281301698696e-05,0.000364753171528826,5.07369027759174e-05,0.000324874691896751
"OTU_6762",8.38723811268355e-05,0.00075485143014152,0,0
"OTU_4690",0.000102764063453707,0.000684019125102321,0,0
"OTU_6045",0.000136085527032029,0.00122476974328826,0,0
"OTU_1527",0.00312491694214295,0.00761842160329664,0.000115086501781174,0.000552221184013283
"OTU_6323",0,0,0.000961991491703282,0.00436906864298974
"OTU_6612",0.000435029980045724,0.00135364767297967,0.000326968619041668,0.00131249222619996
"OTU_532",0.00121576275570858,0.00395798054392973,0.000348092777885643,0.00122861859946737
"OTU_3737",0.000462180870260783,0.00173386788922663,9.57428011164259e-05,0.000430245663781864
"OTU_5806",0.000208328598704398,0.00172572685846096,0,0
"OTU_1185",0.00242981149266082,0.0121969472803324,0.000184534121466264,0.00118159490579401
"OTU_7346",0.00017835168360819,0.000794139935060475,0.000474240130726211,0.00220177714938473
"OTU_7462",0.000429645647237351,0.00294158216849184,0,0
"OTU_8626",0.000208489271603822,0.00111519374179343,0,0
"OTU_2929",0.00117995542847422,0.00426561230587181,0,0
"OTU_4847",0.000137137103277304,0.000661120438035086,9.85371503121821e-05,0.000630945615451497
"OTU_4538",7.92202195350724e-05,0.000712981975815651,2.97431117183994e-05,0.000190448839540756
"OTU_5419",0,0,0.000500817793722332,0.00320679855352111
"OTU_7874",8.57005629594965e-05,0.000383740789689349,0,0
"OTU_4316",0,0,0,0
"OTU_5979",0.000119937481730951,0.00107943733557856,3.56692023902646e-05,0.000228394334355001
"OTU_8176",7.92202195350724e-05,0.000712981975815651,0,0
"OTU_487",0.0011771824730171,0.00283302432051242,0.000229882470916772,0.000879880125435928
"OTU_7567",0.00031258687763597,0.0015270567128936,7.9417299390909e-05,0.000508518834601391
"OTU_3258",0.000364559577288548,0.00147663075091643,0.00185497995175154,0.00985188659008682
"OTU_8599",0.000153405499871313,0.000984147704807095,0,0
"OTU_2627",0.00229959896590202,0.00810704839743344,0.000190081509911353,0.000856986578961264
"OTU_3919",0.000197867061899835,0.00120209295122498,0.000369424275928914,0.00216194570498634
"OTU_853",0.00388870774660323,0.00878571353031459,0.00128712558349148,0.00285095377462361
"OTU_3300",0.000420572483700079,0.00206929634877723,0,0
"OTU_1064",0.000675174953447213,0.00250071219742136,6.5084908144042e-05,0.000416746752828206
"OTU_6747",0.00099703458772019,0.00487960917796747,3.57057545893499e-05,0.000228628382626896
"OTU_1883",0.000579397214713247,0.00298399118195198,0,0
"OTU_4387",0.000339514053895992,0.00154991103880885,0,0
"OTU_2565",0.000526546794618497,0.0038797976937237,4.14821230716517e-05,0.000265615187660265
"OTU_1759",0.00037910287635705,0.00177787841962806,0.000326080616090911,0.00186762854857493
"OTU_7073",0.000169782015954164,0.000822874030104229,0.000165928492286607,0.00106246075064106
"OTU_4435",0.000248901009611019,0.00128680427559446,0,0
"OTU_2743",0.00052422632202176,0.00303555158528149,0,0
"OTU_869",0.000997347258629921,0.00401579209682957,0.00279597944237962,0.0123385975305677
"OTU_2224",0.00134335538265901,0.0034325974050683,0.000448206465701987,0.00209389856908273
"OTU_5279",2.21757418672684e-05,0.000199581676805416,8.35923508037632e-05,0.00037373060618616
"OTU_5306",0.000511788332664621,0.00301705177847145,0,0
"OTU_1814",0.000146708316055214,0.000981880655167232,0.000719715153652098,0.00328747086229873
"OTU_2567",0.00164658872261825,0.00648594954528933,3.86135421553693e-05,0.00024724730766818
"OTU_5278",3.62665540952828e-05,0.000326398986857545,0,0
"OTU_8341",0,0,0.000553221719224357,0.00354234739903975
"OTU_1745",0.000429770739631455,0.00158229816783874,0.00132087717225975,0.00450949842123632
"OTU_5203",1.62423910488833e-05,0.000146181519439949,0,0
"OTU_8385",0.000118922102163676,0.000945192441681685,0,0
"OTU_3133",0,0,0.00103020318299263,0.00525110294557766
"OTU_7077",0,0,0.000110720472879758,0.000708956943476407
"OTU_7019",4.05281301698696e-05,0.000364753171528826,0,0
"OTU_2656",0.000293788394263055,0.00135169402383444,0.000165670482672454,0.00074133190428739
"OTU_4372",0.00194085540194639,0.00557410957952165,0.000667749255158657,0.00232246165310482
"OTU_903",0.00058992307949635,0.00239678218490257,0.00056020390125838,0.00280988071927174
"OTU_7451",0.000450349936033254,0.0023425158600766,0,0
"OTU_8684",0.000531515051026078,0.00251365991162053,0,0
"OTU_8296",0.000189352033755182,0.00144291985987126,0,0
"OTU_72",0.00543981714111808,0.0116858809788401,0.00144467681201275,0.00486102393038091
"OTU_7709",9.68053455595403e-05,0.000528457664995557,0,0
