OTU	Test-Statistic	P	FDR_P	Bonferroni_P	control_mean	diabetes_mean	taxonomy
OTU_131	0.464276285606	0.495632197419	0.561363098467	1.0	3.9012345679	6.26829268293	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermabacteraceae
OTU_8047	0.457042497441	0.499009419212	0.564584374941	1.0	0.444444444444	0.463414634146	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rubellimicrobium; s__
OTU_997	0.452696022774	0.501057428962	0.566296496554	1.0	0.222222222222	0.414634146341	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae
OTU_486	0.451033047289	0.501844784523	0.566581691695	1.0	0.456790123457	1.60975609756	k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter; s__
OTU_1448	0.436355374294	0.508886826998	0.573920287317	1.0	0.382716049383	1.90243902439	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__
OTU_423	0.434039324848	0.510013540214	0.574579084135	1.0	0.925925925926	0.90243902439	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Peptostreptococcus
OTU_1506	0.424477579259	0.514711232968	0.579255255805	1.0	83.9012345679	32.7804878049	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
OTU_2370	0.400325526999	0.526921189065	0.592366814459	1.0	1.17283950617	1.92682926829	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
OTU_2092	0.39800793169	0.528119841166	0.593084742094	1.0	4.65432098765	2.9756097561	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__producta
OTU_127	0.395828223685	0.529251638897	0.593726149991	1.0	2.50617283951	4.9512195122	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Facklamia; s__
OTU_2596	0.390194934944	0.532196953477	0.596398490722	1.0	1.06172839506	0.439024390244	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__
OTU_478	0.385926888763	0.534448210177	0.59814465104	1.0	0.493827160494	0.536585365854	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
OTU_1584	0.385102978267	0.534884782375	0.59814465104	1.0	9.75308641975	9.0487804878	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__mucilaginosa
OTU_1678	0.381361148258	0.536875671633	0.599737696476	1.0	4.37037037037	1.09756097561	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__Ellin6075; g__; s__
OTU_1955	0.37118951617	0.542356592844	0.60522195134	1.0	5.91358024691	4.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__producta
OTU_66	0.34406087888	0.557494532145	0.621259935147	1.0	7.07407407407	23.6585365854	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
OTU_992	0.34334984346	0.557901981421	0.621259935147	1.0	1.0987654321	4.51219512195	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
OTU_111	0.333658473392	0.563512746121	0.626848737544	1.0	0.888888888889	0.878048780488	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__; s__
OTU_2403	0.330824428609	0.565174037438	0.628037046849	1.0	42.962962963	4.68292682927	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
OTU_7435	0.306299769274	0.579959720997	0.643791765761	1.0	1.74074074074	2.43902439024	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Mycoplana; s__
OTU_1778	0.303287709862	0.581828625433	0.645190067365	1.0	0.925925925926	1.26829268293	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__ph2; s__
OTU_432	0.292536293888	0.588599779163	0.652015864157	1.0	2.18518518519	1.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__
OTU_1974	0.2877055417	0.591694638701	0.654341371427	1.0	0.777777777778	1.56097560976	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__
OTU_1774	0.287332722777	0.591934876135	0.654341371427	1.0	2.91358024691	1.0243902439	k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus; s__
OTU_10	0.285960745007	0.59282068388	0.654637230687	1.0	0.777777777778	9.29268292683	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinobaculum; s__
OTU_333	0.283113289439	0.594667879372	0.655993004432	1.0	18.6419753086	81.4634146341	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus
OTU_955	0.280310564302	0.596497734135	0.657326847501	1.0	0.987654320988	0.926829268293	k__Bacteria; p__FBP; c__; o__; f__; g__; s__
OTU_475	0.278248629931	0.597851430935	0.657791407305	1.0	0.567901234568	0.463414634146	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
OTU_1042	0.277161957353	0.598567432559	0.657791407305	1.0	10.4320987654	4.29268292683	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
OTU_1134	0.276835724343	0.598782735262	0.657791407305	1.0	1.46913580247	3.09756097561	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__
OTU_961	0.275092119366	0.599936209403	0.658375591459	1.0	13.950617284	20.6097560976	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__diminuta
OTU_165	0.27411851764	0.600582320719	0.658402357807	1.0	10.2962962963	10.9268292683	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__
OTU_1673	0.273131422182	0.601238881084	0.658440511963	1.0	0.79012345679	0.585365853659	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Candidatus Nitrososphaera; s__SCA1170
OTU_2171	0.260628083855	0.609688980846	0.667004783797	1.0	11.3580246914	10.6097560976	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dietziaceae
OTU_406	0.259477297398	0.610479486036	0.667180367092	1.0	11.8765432099	22.5853658537	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
OTU_516	0.253169907786	0.614851839513	0.671266080458	1.0	9.08641975309	3.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megamonas; s__
OTU_1826	0.249180312969	0.61765283651	0.673331782809	1.0	1.2962962963	5.39024390244	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
OTU_52	0.248666543539	0.618015574023	0.673331782809	1.0	556.765432099	531.951219512	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Micrococcus; s__
OTU_230	0.24346675315	0.621713379057	0.676664407421	1.0	1.58024691358	3.78048780488	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Eikenella; s__
OTU_23	0.239371259002	0.624660593833	0.679174095348	1.0	6.69135802469	5.9512195122	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Helcococcus; s__
OTU_901	0.23202969569	0.630022906781	0.68386803014	1.0	2.55555555556	9.39024390244	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Aurantimonadaceae; g__; s__
OTU_290	0.231695733757	0.630269308231	0.68386803014	1.0	13.9135802469	35.0243902439	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__
OTU_1638	0.225396040198	0.634958810381	0.6882511568	1.0	0.814814814815	2.07317073171	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__
OTU_1308	0.222691573863	0.636996682771	0.689630668262	1.0	2.28395061728	2.87804878049	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
OTU_1331	0.221403736245	0.637972417073	0.689630668262	1.0	2.64197530864	1.12195121951	k__Bacteria; p__WPS-2; c__; o__; f__; g__; s__
OTU_1248	0.221123586697	0.638185132103	0.689630668262	1.0	1.11111111111	158.146341463	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__
OTU_1642	0.216390867152	0.64180376463	0.692834033377	1.0	1.23456790123	1.07317073171	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Mobiluncus; s__
OTU_2284	0.210864917375	0.646090333712	0.696751184726	1.0	25.8148148148	84.2926829268	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__; s__
OTU_1303	0.199403664283	0.655202622172	0.705859182991	1.0	9.9012345679	14.7804878049	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Actinobacillus; s__
OTU_1473	0.194937564271	0.658838508772	0.709054858526	1.0	0.518518518519	1.09756097561	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae
OTU_1469	0.182057100212	0.669611328956	0.719917154684	1.0	5.03703703704	5.51219512195	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
OTU_916	0.178749683411	0.672449951881	0.722235800246	1.0	3.49382716049	3.07317073171	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Jeotgalicoccus; s__
OTU_752	0.165479047832	0.684161379956	0.734069808888	1.0	3.81481481481	59.5853658537	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Listeriaceae; g__Brochothrix
OTU_684	0.162862730063	0.686534431007	0.735870407324	1.0	0.530864197531	0.585365853659	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__succinicans
OTU_3861	0.159342741579	0.689762360704	0.738582750238	1.0	3.83950617284	4.0243902439	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Aurantimonadaceae; g__; s__
OTU_523	0.152386415532	0.696265166496	0.744792738706	1.0	0.469135802469	0.317073170732	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__; s__
OTU_1253	0.148398030694	0.700070982177	0.747796194668	1.0	1.93827160494	2.48780487805	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__
OTU_845	0.14796760981	0.700485198405	0.747796194668	1.0	3.87654320988	4.19512195122	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__anginosus
OTU_12	0.146424183061	0.70197622951	0.74863325987	1.0	13.2345679012	142.073170732	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__; s__
OTU_101	0.138958145538	0.709318961094	0.755687031232	1.0	40.3827160494	64.243902439	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
OTU_1071	0.138259412369	0.710017560034	0.755687031232	1.0	1.97530864198	3.87804878049	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__1-68; s__
OTU_1449	0.134589235894	0.713720423676	0.758865390234	1.0	2.96296296296	1.34146341463	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__
OTU_7286	0.129303300524	0.719155497129	0.76387730337	1.0	0.925925925926	8.65853658537	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Shewanella; s__
OTU_838	0.126830033347	0.721741680083	0.765169971621	1.0	1.04938271605	2.19512195122	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__
OTU_1257	0.126757867899	0.721817565297	0.765169971621	1.0	0.592592592593	1.68292682927	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__
OTU_129	0.120872950148	0.728089626597	0.771044031936	1.0	32.7654320988	61.512195122	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
OTU_451	0.120202476203	0.728814991471	0.771044031936	1.0	1.12345679012	4.0243902439	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__
OTU_1738	0.110541207259	0.739528818402	0.781597823042	1.0	13.7283950617	13.6585365854	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__kroppenstedtii
OTU_2132	0.106420578639	0.744256646374	0.785080651621	1.0	3.1975308642	4.85365853659	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
OTU_2188	0.106377271266	0.744306868959	0.785080651621	1.0	1.2962962963	2.24390243902	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
OTU_24	0.100657799761	0.75104167212	0.791396150025	1.0	129.160493827	73.0487804878	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Brevibacteriaceae; g__Brevibacterium; s__
OTU_1210	0.0894680470479	0.764854515907	0.805150032153	1.0	0.740740740741	1.21951219512	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Erwinia; s__
OTU_151	0.0871988081326	0.767768961116	0.806705814378	1.0	1.28395061728	0.975609756098	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Brevibacillus; s__
OTU_5019	0.0871315570494	0.767855959294	0.806705814378	1.0	4.7037037037	14.9024390244	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__
OTU_1168	0.0861949946238	0.769071339712	0.807181911551	1.0	2.08641975309	16.9756097561	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas; s__
OTU_647	0.0850128178113	0.770615739743	0.808002047909	1.0	1.56790123457	4.14634146341	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
OTU_339	0.0832647589155	0.772920913649	0.809617455543	1.0	6.81481481481	10.9268292683	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
OTU_1636	0.0726033842949	0.787583297142	0.824160782286	1.0	2.33333333333	2.0487804878	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__stercoris
OTU_3355	0.0644627584375	0.799576544683	0.835885055103	1.0	0.691358024691	0.90243902439	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__
OTU_585	0.0593860244036	0.807468998557	0.84330342157	1.0	5.75308641975	10.756097561	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__
OTU_2144	0.0580920473198	0.809537353538	0.84463059842	1.0	0.987654320988	1.53658536585	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__durum
OTU_107	0.0569054389167	0.811455618633	0.845798720603	1.0	49.3703703704	103.512195122	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
OTU_1203	0.0535135184367	0.817058526769	0.850801356783	1.0	1.8024691358	3.82926829268	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__[Chromatiaceae]; g__Rheinheimera; s__
OTU_1087	0.0523039820203	0.819101598541	0.852090955654	1.0	8.9012345679	2.9756097561	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__
OTU_1456	0.0491023211332	0.824632728725	0.857003002669	1.0	0.888888888889	2.63414634146	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
OTU_2035	0.0451429082113	0.831741468029	0.863543347689	1.0	0.666666666667	0.707317073171	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae
OTU_26	0.0446639431493	0.832623176676	0.863612090205	1.0	1.38271604938	1.24390243902	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
OTU_821	0.0415199753383	0.838537528243	0.868895540518	1.0	0.592592592593	0.536585365854	k__Bacteria; p__Chloroflexi; c__TK10; o__B07_WMSP1; f__FFCH4570; g__; s__
OTU_839	0.0366365250465	0.848206970775	0.878055896433	1.0	4.1975308642	4.78048780488	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__melaninogenica
OTU_188	0.0359997763662	0.849515954192	0.878552144033	1.0	231.481481481	406.292682927	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Enhydrobacter; s__
OTU_7601	0.0349143797683	0.851775185346	0.879375851256	1.0	6.77777777778	4.26829268293	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
OTU_1083	0.0348200656593	0.851973204333	0.879375851256	1.0	2.33333333333	9.34146341463	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bartonellaceae; g__; s__
OTU_798	0.0324831257849	0.856971413152	0.883673540923	1.0	1.24691358025	9.12195121951	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__faecium
OTU_2042	0.0295307343497	0.863559317467	0.889600503111	1.0	1.49382716049	0.780487804878	k__Bacteria; p__Cyanobacteria; c__Nostocophycideae; o__Stigonematales; f__Rivulariaceae; g__Calothrix; s__
OTU_726	0.021334066728	0.883872555355	0.909641434519	1.0	6.67901234568	4.0243902439	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__
OTU_5792	0.0192895544739	0.889539569911	0.914078554331	1.0	1.48148148148	1.34146341463	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
OTU_850	0.0191594688717	0.889910282828	0.914078554331	1.0	23.2098765432	28.756097561	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__mizutaii
OTU_8077	0.0151797459688	0.901943885981	0.925379510624	1.0	4.28395061728	12.512195122	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__
OTU_1131	0.0149577047391	0.902660089211	0.925379510624	1.0	1.25925925926	2.53658536585	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
OTU_1326	0.0118988673973	0.913137507328	0.934752125527	1.0	0.83950617284	0.609756097561	k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus; s__
OTU_2	0.0117807704402	0.913567941379	0.934752125527	1.0	134.481481481	66.487804878	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
OTU_2716	0.0107044692057	0.917595985952	0.937967325408	1.0	0.358024691358	0.878048780488	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__
OTU_3228	0.00907999495412	0.924085273652	0.943689782833	1.0	38.5925925926	27.3902439024	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
OTU_1315	0.00738379845964	0.931522833035	0.950368670697	1.0	3.98765432099	1.46341463415	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__
OTU_760	0.00640573101579	0.936208774389	0.954230117495	1.0	3.18518518519	2.14634146341	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Salinicoccus; s__
