CRvCR	CLvCL	CLvCR	DCvDC	DAvDA	DAvDC
		0.302393719			0.241019168
		0.077626959			0.29211271
		0.121642814			0.037508218
		0.080328216			0.047503182
		0.121566141			0.246360656
		0.073379884			0.046804745
		0.089136408			0.038512591
		0.243551669			0.221120209
		0.231050145			0.099256024
		0.064872132			0.081866531
		0.083820668			0.033605683
		0.07471151			0.056638263
		0.093616665			0.036823756
		0.052576975			0.037501447
		0.093070647			0.274927809
		0.133536142			0.192172285
		0.048261204			0.139683808
		0.048967392			0.045144919
		0.154762228			0.223695626
		0.124204282			0.034713259
		0.274834414			0.062516083
		0.310578917			0.071536244
		0.254252621			0.043001341
		0.249009011			0.053606488
		0.314313637			0.051388292
		0.3238976			0.183755311
		0.353059831			0.423658366
		0.183677795			0.298886305
		0.323718232			0.102452803
		0.324054437			0.066542001
		0.384717139			0.070631148
		0.34630462			0.292921717
		0.194894344			0.08401979
		0.369519993			0.075173259
		0.356198943			0.293280106
		0.417629431			0.162099124
		0.209100625			0.36322658
		0.203714335			0.286656919
		0.206326052			0.351582999
		0.28771408			0.233261342
		0.362702191			0.268449702
		0.128493661			0.057559688
		0.32129736			0.134366123
		0.190026069			0.078308062
		0.401629591			0.202598678
		0.270228178			0.297569172
		0.386980994			0.057981319
		0.26984764			0.084625714
		0.306757798			0.204511631
		0.288800837			0.058096945
		0.193575897			0.061575281
		0.189475375			0.181281061
		0.365983563			0.056724925
		0.405754899			0.047055197
		0.312400748			0.073008648
		0.422345951			0.026866287
		0.357057043			0.066596524
		0.422448369			0.070347348
		0.274145629			0.28373179
		0.364433605			0.238802181
		0.31526223			0.17950536
		0.256381789			0.066032186
		0.232193737			0.256406774
		0.09151876			0.070679442
					0.091102595
					0.027611016
					0.050570452
					0.088061411
					0.062472856
					0.227701661
					0.461590489
					0.342972038
					0.11907317
					0.097859211
					0.022288458
					0.336903674
					0.040742595
					0.029260723
					0.337779196
					0.181571574
					0.403691706
					0.330408639
					0.394788768
					0.273259111
					0.304479658
					0.054636002
					0.173436415
					0.034789559
					0.2434283
					0.317302711
					0.017186057
					0.039176409
					0.244735579
					0.037173854
					0.031387369
					0.21766484
					0.095612185
					0.060138041
					0.031051576
					0.042646456
					0.021551376
					0.022325802
					0.282144525
					0.237917139
					0.178606523
					0.063853187
					0.25380067
					0.063561584
					0.09007898
					0.028944931
					0.050007946
					0.088225691
					0.061915003
					0.227961924
					0.459645893
					0.342187951
					0.115854599
					0.091456635
					0.025808755
					0.336484135
					0.035250889
					0.025477834
					0.336700474
					0.175121443
					0.403859355
					0.329713466
					0.392626981
					0.272580455
					0.301867865
					0.054549391
					0.173699234
					0.03630695
					0.242576265
					0.315678727
					0.019638368
					0.034686425
					0.244157216
					0.031592059
					0.024483188
					0.21796282
					0.095637661
					0.064642142
					0.032279117
					0.044150258
					0.025123856
					0.026587527
					0.285501345
					0.250199856
					0.187298876
					0.067547326
					0.261243967
					0.072709238
					0.105758058
					0.032195409
					0.064751392
					0.104479667
					0.07756734
					0.243298096
					0.466756529
					0.356156305
					0.127685752
					0.104088527
					0.02161167
					0.351468341
					0.025212256
					0.018764962
					0.350859233
					0.189858654
					0.413963011
					0.340803042
					0.402956405
					0.283235163
					0.303261232
					0.058319251
					0.175674252
					0.028722679
					0.253130703
					0.317681089
					0.025467033
					0.023280649
					0.254453224
					0.028290836
					0.024046545
					0.231048523
					0.110415645
					0.08002222
					0.024290816
					0.059830483
					0.02080079
					0.020819896
					0.279893145
					0.165438421
					0.114356909
					0.090209541
					0.19704618
					0.071223028
					0.097435632
					0.139684996
					0.111946552
					0.098667047
					0.117609839
					0.161674688
					0.394207075
					0.257445201
					0.117656102
					0.100122016
					0.136173813
					0.260414177
					0.137683729
					0.132073526
					0.253638539
					0.17201309
					0.325140422
					0.249140591
					0.315728875
					0.195686617
					0.242355446
					0.114571073
					0.134415043
					0.14298799
					0.18174201
					0.281222697
					0.129286042
					0.138485041
					0.168311774
					0.104533434
					0.104489638
					0.154528886
					0.090500269
					0.10746237
					0.138869066
					0.100917956
					0.134478715
					0.135460734
					0.30085958
					0.19505581
					0.193968507
					0.227363332
					0.261073734
					0.206630129
					0.220270426
					0.237609161
					0.220082211
					0.195881155
					0.207204739
					0.204150701
					0.378677609
					0.291090271
					0.145489746
					0.172785241
					0.234521705
					0.295941561
					0.244406471
					0.236895848
					0.310228493
					0.272703382
					0.379673471
					0.273890964
					0.324313932
					0.249880296
					0.299318298
					0.232948468
					0.163478042
					0.242974083
					0.182940818
					0.313520168
					0.228481208
					0.244679585
					0.234106909
					0.224778078
					0.230173571
					0.08649295
					0.179348442
					0.179673238
					0.239152166
					0.201257638
					0.232782959
					0.233906931
					0.284287927
					0.253728188
					0.192856686
					0.071855433
					0.265240787
					0.077789985
					0.1058652
					0.038981846
					0.065382672
					0.105032475
					0.082862137
					0.241351873
					0.466149885
					0.355516267
					0.136876476
					0.106714856
					0.023686233
					0.348897189
					0.02174383
					0.019307923
					0.34837278
					0.188676634
					0.417747615
					0.343760716
					0.40574652
					0.285259865
					0.312214287
					0.057925502
					0.181013316
					0.027095386
					0.26020096
					0.321051891
					0.033449488
					0.021971922
					0.257715392
					0.046184832
					0.027540662
					0.233505994
					0.111308603
					0.088078417
					0.020669915
					0.06325317
					0.024670891
					0.023048333
					0.291121579
					0.211558247
					0.162603606
					0.071002538
					0.255930733
					0.064390939
					0.078099492
					0.064708991
					0.050128855
					0.053110979
					0.029787189
					0.206206404
					0.445580345
					0.322337911
					0.076615043
					0.055030562
					0.061236385
					0.313873818
					0.077183179
					0.06596716
					0.317749993
					0.180768532
					0.387579327
					0.307200293
					0.377368321
					0.256297133
					0.292682568
					0.069208463
					0.156444498
					0.07365245
					0.222017847
					0.326151753
					0.053246681
					0.076152055
					0.233002331
					0.054758292
					0.065465889
					0.196225049
					0.06036188
					0.027449504
					0.069154924
					0.027162435
					0.060424475
					0.06086743
					0.295015608
					0.285012603
					0.222343373
					0.100103971
					0.296774411
					0.113967789
					0.123599728
					0.059808367
					0.094039661
					0.132415912
					0.10578881
					0.251933418
					0.496832462
					0.384115074
					0.162856284
					0.140972279
					0.038187335
					0.381818746
					0.042363491
					0.04781708
					0.37786126
					0.224419105
					0.449227758
					0.370207869
					0.438167792
					0.304025813
					0.341536074
					0.084124101
					0.210165995
					0.038601771
					0.288365284
					0.349900811
					0.052708537
					0.039592715
					0.290337417
					0.07136876
					0.059821202
					0.264695134
					0.138184778
					0.103945926
					0.040287844
					0.084385054
					0.04463674
					0.038164431
					0.293025824
					0.269347496
					0.205730567
					0.08881964
					0.282565301
					0.102538875
					0.115698624
					0.039325594
					0.076089436
					0.115703894
					0.087832629
					0.258580814
					0.482880549
					0.374051622
					0.150156906
					0.128418248
					0.019663068
					0.372194171
					0.023145733
					0.030485866
					0.370898694
					0.21525355
					0.434807246
					0.36166054
					0.42407958
					0.30381356
					0.324254277
					0.06591704
					0.192386913
					0.012032596
					0.271588971
					0.332753575
					0.031334731
					0.019240007
					0.278954594
					0.058628473
					0.048417114
					0.25121392
					0.122573356
					0.088082486
					0.018815776
					0.072410548
					0.025819718
					0.020452354
					0.275717877
					0.251134748
					0.18899286
					0.071858044
					0.265206224
					0.085758886
					0.096485782
					0.031808254
					0.061174924
					0.100167488
					0.076718362
					0.235246182
					0.464211484
					0.353686913
					0.143062399
					0.116252751
					0.021770567
					0.351349892
					0.031618918
					0.027730169
					0.347480128
					0.197193883
					0.416138631
					0.341919773
					0.404794063
					0.280745296
					0.31048118
					0.050169121
					0.176936964
					0.017450101
					0.256660161
					0.318824474
					0.023497156
					0.032182756
					0.259635166
					0.051072441
					0.034890207
					0.233780353
					0.107025638
					0.079674394
					0.015212804
					0.058713107
					0.01831098
					0.019045507
					0.290455272
					0.267534169
					0.205443384
					0.085309578
					0.277841285
					0.089976723
					0.114792583
					0.043850239
					0.076451573
					0.116445768
					0.091248941
					0.256963633
					0.48202073
					0.371705917
					0.14088333
					0.114640957
					0.017808687
					0.366301428
					0.010412684
					0.019432743
					0.366043012
					0.202366123
					0.432398823
					0.358973669
					0.42136139
					0.301506259
					0.323857351
					0.070646775
					0.193717639
					0.019460676
					0.271966066
					0.331650579
					0.03813384
					0.008200342
					0.272828495
					0.050564394
					0.036463708
					0.246882322
					0.124116685
					0.092300404
					0.021948839
					0.068040357
					0.029200655
					0.020522639
